TransactionID,CustomerID,ProductID,Quantity,TotalValue,Price_x,CustomerName,Region,SignupDate,SignupYear,SignupMonth,SignupDay,ProductName,Category,Price_y,Transaction_Year,Transaction_Month,Transaction_Day
T00660,C0057,P008,3,440.55,146.85,Elizabeth Nguyen,Europe,2024-07-27,2024,7,27,BookWorld Bluetooth Speaker,Electronics,146.85,2024,9,23
T00701,C0175,P008,2,293.7,146.85,Matthew Johnson,Asia,2022-04-16,2022,4,16,BookWorld Bluetooth Speaker,Electronics,146.85,2024,7,27
T00757,C0022,P008,2,293.7,146.85,Teresa Esparza,Asia,2023-10-27,2023,10,27,BookWorld Bluetooth Speaker,Electronics,146.85,2024,9,3
T00781,C0182,P008,1,146.85,146.85,Joshua Preston,Europe,2024-12-28,2024,12,28,BookWorld Bluetooth Speaker,Electronics,146.85,2024,5,6
T00934,C0154,P008,2,293.7,146.85,Robert Sharp,North America,2024-10-27,2024,10,27,BookWorld Bluetooth Speaker,Electronics,146.85,2024,9,19
T00963,C0199,P008,2,293.7,146.85,Andrea Jenkins,Europe,2022-12-03,2022,12,3,BookWorld Bluetooth Speaker,Electronics,146.85,2024,10,26
T01000,C0004,P008,2,293.7,146.85,Kathleen Rodriguez,South America,2022-10-09,2022,10,9,BookWorld Bluetooth Speaker,Electronics,146.85,2024,2,28
T00238,C0031,P091,2,445.9,222.95,Tina Miller,South America,2024-04-11,2024,4,11,HomeSense Rug,Home Decor,222.95,2024,8,11
T00257,C0051,P091,1,222.95,222.95,Nicholas Ellis,Europe,2023-12-21,2023,12,21,HomeSense Rug,Home Decor,222.95,2024,8,10
T00260,C0059,P091,4,891.8,222.95,Mrs. Kimberly Wright,North America,2024-04-07,2024,4,7,HomeSense Rug,Home Decor,222.95,2024,3,23
T00384,C0073,P091,4,891.8,222.95,Heidi Johnson,Europe,2022-08-20,2022,8,20,HomeSense Rug,Home Decor,222.95,2024,2,4
T00646,C0036,P091,3,668.85,222.95,Brian Aguilar DDS,North America,2024-07-06,2024,7,6,HomeSense Rug,Home Decor,222.95,2024,1,23
T00793,C0054,P091,3,668.85,222.95,Bruce Rhodes,Asia,2024-09-29,2024,9,29,HomeSense Rug,Home Decor,222.95,2024,10,7
T00798,C0015,P091,3,668.85,222.95,Tina Duran,North America,2023-11-20,2023,11,20,HomeSense Rug,Home Decor,222.95,2024,9,21
T00241,C0109,P071,3,382.08,127.36,Abigail Jones,North America,2022-05-09,2022,5,9,TechPro T-Shirt,Clothing,127.36,2024,7,8
T00441,C0133,P071,4,509.44,127.36,Gwendolyn Carter,South America,2023-03-11,2023,3,11,TechPro T-Shirt,Clothing,127.36,2024,2,3
T00559,C0134,P071,1,127.36,127.36,Theresa Gonzalez,Asia,2022-02-19,2022,2,19,TechPro T-Shirt,Clothing,127.36,2024,4,28
T00591,C0161,P071,3,382.08,127.36,Jessica Warren,Asia,2022-03-14,2022,3,14,TechPro T-Shirt,Clothing,127.36,2024,7,5
T00675,C0002,P071,2,254.72,127.36,Elizabeth Lutz,Asia,2022-02-13,2022,2,13,TechPro T-Shirt,Clothing,127.36,2024,12,3
T00777,C0049,P071,2,254.72,127.36,Jason Yates,North America,2024-09-18,2024,9,18,TechPro T-Shirt,Clothing,127.36,2024,1,14
T00890,C0176,P071,4,509.44,127.36,Nicole Booth,North America,2022-03-23,2022,3,23,TechPro T-Shirt,Clothing,127.36,2024,2,2
T00980,C0147,P071,1,127.36,127.36,Hunter Fuller,South America,2022-05-16,2022,5,16,TechPro T-Shirt,Clothing,127.36,2024,3,30
T00244,C0158,P098,1,299.93,299.93,Wendy Browning,South America,2023-04-12,2023,4,12,SoundWave Laptop,Electronics,299.93,2024,1,4
T00302,C0051,P098,1,299.93,299.93,Nicholas Ellis,Europe,2023-12-21,2023,12,21,SoundWave Laptop,Electronics,299.93,2024,7,23
T00412,C0126,P098,2,599.86,299.93,Caitlin Brown,South America,2024-02-20,2024,2,20,SoundWave Laptop,Electronics,299.93,2024,11,8
T00543,C0127,P098,3,899.79,299.93,Kathryn Stevens,Europe,2024-04-04,2024,4,4,SoundWave Laptop,Electronics,299.93,2024,9,20
T00654,C0054,P098,4,1199.72,299.93,Bruce Rhodes,Asia,2024-09-29,2024,9,29,SoundWave Laptop,Electronics,299.93,2024,7,7
T00849,C0115,P098,2,599.86,299.93,Joshua Hamilton,Asia,2024-11-11,2024,11,11,SoundWave Laptop,Electronics,299.93,2024,1,31
T00978,C0041,P098,3,899.79,299.93,Lindsey Deleon,Europe,2023-12-27,2023,12,27,SoundWave Laptop,Electronics,299.93,2024,12,15
T00253,C0155,P026,4,257.52,64.38,Michelle Brown,South America,2023-03-23,2023,3,23,SoundWave Bluetooth Speaker,Electronics,64.38,2024,11,11
T00290,C0162,P026,4,257.52,64.38,Edwin Watson,Asia,2022-03-29,2022,3,29,SoundWave Bluetooth Speaker,Electronics,64.38,2024,1,29
T00338,C0091,P026,2,128.76,64.38,Lisa Kirk,South America,2023-03-16,2023,3,16,SoundWave Bluetooth Speaker,Electronics,64.38,2024,5,28
T00557,C0008,P026,2,128.76,64.38,David Li,North America,2024-01-13,2024,1,13,SoundWave Bluetooth Speaker,Electronics,64.38,2024,3,11
T00562,C0121,P026,1,64.38,64.38,Mark Atkinson,Europe,2023-07-23,2023,7,23,SoundWave Bluetooth Speaker,Electronics,64.38,2024,7,6
T00578,C0143,P026,3,193.14,64.38,Brian Parker,Asia,2024-05-27,2024,5,27,SoundWave Bluetooth Speaker,Electronics,64.38,2024,3,30
T00927,C0091,P026,3,193.14,64.38,Lisa Kirk,South America,2023-03-16,2023,3,16,SoundWave Bluetooth Speaker,Electronics,64.38,2024,4,22
T00307,C0044,P045,4,1927.12,481.78,Kenneth Alexander,Europe,2024-07-10,2024,7,10,SoundWave T-Shirt,Clothing,481.78,2024,5,30
T00502,C0181,P045,1,481.78,481.78,Alexander Barker,South America,2023-11-16,2023,11,16,SoundWave T-Shirt,Clothing,481.78,2024,4,12
T00598,C0149,P045,2,963.56,481.78,Tina Wilson,Europe,2023-01-21,2023,1,21,SoundWave T-Shirt,Clothing,481.78,2024,5,24
T00621,C0099,P045,2,963.56,481.78,Rodney Eaton,South America,2023-01-29,2023,1,29,SoundWave T-Shirt,Clothing,481.78,2024,4,19
T00625,C0124,P045,2,963.56,481.78,Lindsay Perez,Europe,2024-08-26,2024,8,26,SoundWave T-Shirt,Clothing,481.78,2024,7,2
T00663,C0054,P045,3,1445.34,481.78,Bruce Rhodes,Asia,2024-09-29,2024,9,29,SoundWave T-Shirt,Clothing,481.78,2024,4,23
T00734,C0132,P045,2,963.56,481.78,Lisa Jackson,Europe,2023-02-01,2023,2,1,SoundWave T-Shirt,Clothing,481.78,2024,9,29
T00947,C0022,P045,2,963.56,481.78,Teresa Esparza,Asia,2023-10-27,2023,10,27,SoundWave T-Shirt,Clothing,481.78,2024,8,11
T00318,C0098,P046,1,366.07,366.07,Laura Gilbert,North America,2024-10-21,2024,10,21,BookWorld Sweater,Clothing,366.07,2024,1,9
T00380,C0135,P046,4,1464.28,366.07,Toni Weaver,Europe,2022-08-23,2022,8,23,BookWorld Sweater,Clothing,366.07,2024,1,4
T00464,C0188,P046,2,732.14,366.07,Anna Ball,South America,2022-05-17,2022,5,17,BookWorld Sweater,Clothing,366.07,2024,5,16
T00500,C0145,P046,3,1098.21,366.07,Wayne Stone,Asia,2023-01-13,2023,1,13,BookWorld Sweater,Clothing,366.07,2024,6,17
T00603,C0108,P046,3,1098.21,366.07,David Davis,South America,2022-09-28,2022,9,28,BookWorld Sweater,Clothing,366.07,2024,5,15
T00769,C0011,P046,4,1464.28,366.07,Bryan Mathews,South America,2022-12-12,2022,12,12,BookWorld Sweater,Clothing,366.07,2024,2,6
T00900,C0173,P046,4,1464.28,366.07,Francisco Young,Asia,2022-10-06,2022,10,6,BookWorld Sweater,Clothing,366.07,2024,9,1
T00943,C0133,P046,1,366.07,366.07,Gwendolyn Carter,South America,2023-03-11,2023,3,11,BookWorld Sweater,Clothing,366.07,2024,1,1
T00379,C0004,P077,4,1062.04,265.51,Kathleen Rodriguez,South America,2022-10-09,2022,10,9,ActiveWear Smartwatch,Electronics,265.51,2024,12,23
T00418,C0184,P077,2,531.02,265.51,Tina Jacobs,South America,2022-05-13,2022,5,13,ActiveWear Smartwatch,Electronics,265.51,2024,1,3
T00549,C0093,P077,2,531.02,265.51,Nancy Walker,Asia,2024-07-13,2024,7,13,ActiveWear Smartwatch,Electronics,265.51,2024,9,16
T00624,C0105,P077,4,1062.04,265.51,Ryan Hampton,Europe,2024-11-11,2024,11,11,ActiveWear Smartwatch,Electronics,265.51,2024,8,3
T00778,C0175,P077,4,1062.04,265.51,Matthew Johnson,Asia,2022-04-16,2022,4,16,ActiveWear Smartwatch,Electronics,265.51,2024,7,18
T00920,C0090,P077,1,265.51,265.51,Charles Hamilton,Asia,2023-10-17,2023,10,17,ActiveWear Smartwatch,Electronics,265.51,2024,4,26
T00396,C0067,P037,2,919.72,459.86,Carl Gonzalez,North America,2023-07-06,2023,7,6,SoundWave Smartwatch,Electronics,459.86,2024,4,14
T00408,C0054,P037,2,919.72,459.86,Bruce Rhodes,Asia,2024-09-29,2024,9,29,SoundWave Smartwatch,Electronics,459.86,2024,8,15
T00496,C0118,P037,1,459.86,459.86,Jacob Holt,South America,2022-01-22,2022,1,22,SoundWave Smartwatch,Electronics,459.86,2024,10,24
T00759,C0059,P037,3,1379.58,459.86,Mrs. Kimberly Wright,North America,2024-04-07,2024,4,7,SoundWave Smartwatch,Electronics,459.86,2024,6,4
T00922,C0018,P037,4,1839.44,459.86,Tyler Haynes,North America,2024-09-21,2024,9,21,SoundWave Smartwatch,Electronics,459.86,2024,4,5
T00959,C0115,P037,2,919.72,459.86,Joshua Hamilton,Asia,2024-11-11,2024,11,11,SoundWave Smartwatch,Electronics,459.86,2024,9,29
T00992,C0024,P037,1,459.86,459.86,Michele Cooley,North America,2024-02-05,2024,2,5,SoundWave Smartwatch,Electronics,459.86,2024,4,21
